COD_EMPRESA;COD_CLIENTE;CAT_CLIENTE;NOM_CLIENTE;IND_SEGMENTO;FEC_INGRESO;IND_RELACION;COD_AGENCIA;COD_MONEDA;COD_ACTIVIDAD;COD_SUBACTIVIDAD;COD_SUBSUBACTIVIDAD;Ind_Activo;VALOR_ESTRATEGICO;SECTOR_ECONOMICO;CANAL_VENTA
100;17401;1;Cliente_2767;4;2023-12-11 00:00:00.000;3;156;NULL;10172;5;3;S;D         ;6;5
100;17402;1;Cliente_2768;3;2023-12-12 00:00:00.000;4;156;NULL;10224;16523;3;S;A         ;2;3
100;17403;5;Cliente_2769;1;2023-12-12 00:00:00.000;4;156;NULL;10224;4;3;S;A         ;3;2
100;17404;1;Cliente_2770;5;2023-12-12 00:00:00.000;1;156;NULL;10172;10173;;S;D         ;3;5
100;17405;5;Cliente_2771;1;2023-12-14 00:00:00.000;5;156;NULL;10172;61222;3;S;A         ;6;4
100;17406;1;Cliente_2772;1;2023-12-14 00:00:00.000;3;156;NULL;10172;5;3;S;C         ;1;2
100;17407;1;Cliente_2773;2;2023-12-18 00:00:00.000;3;156;NULL;10224;19523;1;S;D         ;3;2
100;17408;1;Cliente_2774;5;2023-12-19 00:00:00.000;3;156;NULL;10172;24822;3;S;C         ;1;5
100;17409;5;Cliente_2775;3;2024-01-02 00:00:00.000;1;156;NULL;10172;10173;3;S;B         ;7;1
100;17410;1;Cliente_2776;2;2024-01-02 00:00:00.000;2;156;NULL;10273;10234;3;S;C         ;5;3
100;17411;5;Cliente_2777;2;2024-01-03 00:00:00.000;3;156;NULL;10172;3;3;S;A         ;6;4
100;17412;5;Cliente_2778;3;2024-01-04 00:00:00.000;1;156;NULL;10224;50010;3;S;D         ;1;2
100;17413;1;Cliente_2779;4;2024-01-08 00:00:00.000;5;156;NULL;10224;10240;3;S;C         ;5;2
100;17414;5;Cliente_2780;1;2024-01-09 00:00:00.000;2;156;NULL;10172;10173;3;S;C         ;7;4
100;17415;1;Cliente_2781;4;2024-01-10 00:00:00.000;1;156;NULL;10172;24822;3;S;B         ;7;5
100;17416;5;Cliente_2782;4;2024-01-11 00:00:00.000;5;156;NULL;10172;6;3;S;C         ;7;1
100;17417;5;Cliente_2783;2;2024-01-11 00:00:00.000;4;156;NULL;10224;10220;1;S;B         ;7;4
100;17418;5;Cliente_2784;5;2024-01-11 00:00:00.000;2;156;NULL;10224;4;6;S;B         ;2;1
100;17419;1;Cliente_2785;4;2024-01-12 00:00:00.000;5;156;NULL;10172;10176;3;S;B         ;1;5
100;17420;1;Cliente_2786;1;2024-01-15 00:00:00.000;1;156;NULL;10224;5;3;S;A         ;2;4
100;17421;5;Cliente_2787;1;2024-01-16 00:00:00.000;2;156;NULL;10172;24822;3;S;B         ;1;5
100;17422;1;Cliente_2788;5;2024-01-16 00:00:00.000;2;156;NULL;10172;24822;6;S;A         ;2;3
100;17423;1;Cliente_2789;2;2024-01-17 00:00:00.000;1;156;NULL;10172;12922;3;S;A         ;3;3
100;17424;1;Cliente_2790;4;2024-01-18 00:00:00.000;5;156;NULL;10186;10190;3;S;B         ;1;3
100;17425;5;Cliente_2791;3;2024-01-22 00:00:00.000;3;156;NULL;10172;10173;3;S;D         ;5;3
100;17426;5;Cliente_2792;3;2024-01-23 00:00:00.000;3;156;NULL;10172;10173;3;S;B         ;3;5
100;17427;5;Cliente_2793;1;2024-01-24 00:00:00.000;1;156;NULL;10273;10234;1;S;A         ;7;5
100;17428;5;Cliente_2794;5;2024-01-24 00:00:00.000;3;156;NULL;10224;20422;3;S;B         ;4;4
100;17429;5;Cliente_2795;5;2024-01-24 00:00:00.000;2;156;NULL;10172;10173;3;S;B         ;6;4
100;17430;5;Cliente_2796;5;2024-01-25 00:00:00.000;4;156;NULL;10172;10173;3;S;C         ;5;5
100;17431;5;Cliente_2797;4;2024-01-25 00:00:00.000;2;156;NULL;10224;12123;;S;A         ;5;2
100;17432;1;Cliente_2798;3;2024-01-26 00:00:00.000;5;156;NULL;10186;10190;3;S;D         ;3;2
100;17433;5;Cliente_2799;3;2024-01-29 00:00:00.000;2;156;NULL;10172;10173;3;S;B         ;6;2
100;17434;1;Cliente_2800;3;2024-01-31 00:00:00.000;5;156;NULL;10186;10188;3;S;B         ;5;4
100;17435;5;Cliente_2801;2;2024-02-01 00:00:00.000;5;156;NULL;10273;10234;6;S;B         ;7;2
100;17436;1;Cliente_2802;4;2024-02-06 00:00:00.000;4;156;NULL;10224;10226;3;S;A         ;5;5
100;17437;1;Cliente_2803;2;2024-02-07 00:00:00.000;2;156;NULL;10224;;;S;B         ;7;3
100;17438;1;Cliente_2804;3;2024-02-08 00:00:00.000;2;156;NULL;10224;50010;3;S;A         ;5;3
100;17439;1;Cliente_2805;1;2024-02-08 00:00:00.000;4;156;NULL;10172;61222;3;S;D         ;7;2
100;17440;1;Cliente_2806;4;2024-02-08 00:00:00.000;1;156;NULL;10172;12922;3;S;D         ;3;1
100;17441;1;Cliente_2807;4;2024-02-09 00:00:00.000;2;156;NULL;10172;1324;5;S;D         ;3;3
100;17442;5;Cliente_2808;3;2024-02-10 00:00:00.000;4;156;NULL;10172;10173;6;S;D         ;3;5
100;17443;5;Cliente_2809;5;2024-02-12 00:00:00.000;3;156;NULL;10172;;1;S;A         ;7;1
100;17444;5;Cliente_2810;5;2024-02-13 00:00:00.000;3;156;NULL;10224;50010;1;S;C         ;3;5
100;17445;1;Cliente_2811;5;2024-02-14 00:00:00.000;4;156;NULL;10186;10190;3;S;B         ;7;4
100;17446;1;Cliente_2812;4;2024-02-14 00:00:00.000;5;156;NULL;10273;;5;S;D         ;1;4
100;17447;1;Cliente_2813;4;2024-02-15 00:00:00.000;4;156;NULL;10186;10188;3;S;D         ;1;3
100;17448;1;Cliente_2814;4;2024-02-15 00:00:00.000;5;156;NULL;10224;50010;6;S;C         ;7;1
100;17449;1;Cliente_2815;1;2024-02-20 00:00:00.000;3;156;NULL;10172;10175;3;S;C         ;5;1
100;17450;1;Cliente_2816;2;2024-02-21 00:00:00.000;3;156;NULL;10273;10234;3;S;D         ;5;4
100;17451;1;Cliente_2817;4;2024-02-22 00:00:00.000;4;156;NULL;10224;50016;4;S;C         ;1;5
100;17452;5;Cliente_2818;5;2024-02-22 00:00:00.000;2;156;NULL;10224;50010;6;S;C         ;1;2
100;17453;1;Cliente_2819;1;2024-02-22 00:00:00.000;1;156;NULL;10172;10174;3;S;D         ;5;3
100;17454;1;Cliente_2820;2;2024-02-22 00:00:00.000;5;156;NULL;10224;50010;3;S;A         ;2;2
100;17455;1;Cliente_2821;5;2024-02-23 00:00:00.000;1;156;NULL;10172;;;S;C         ;5;5
100;17456;5;Cliente_2822;1;2024-02-23 00:00:00.000;2;156;NULL;10172;24822;;S;B         ;6;3
100;17457;5;Cliente_2823;4;2024-02-27 00:00:00.000;3;156;NULL;10172;10173;3;S;D         ;5;1
100;17458;1;Cliente_2824;1;2024-02-27 00:00:00.000;3;156;NULL;10172;10173;5;S;A         ;6;5
100;17459;1;Cliente_2825;4;2024-02-29 00:00:00.000;2;156;NULL;10186;10188;3;S;C         ;2;1
100;17460;1;Cliente_2826;4;2024-03-01 00:00:00.000;5;156;NULL;1;1;3;S;D         ;6;4
100;17461;1;Cliente_2827;3;2024-03-01 00:00:00.000;1;156;NULL;10224;50010;3;S;B         ;1;4
100;17462;5;Cliente_2828;2;2024-03-04 00:00:00.000;3;156;NULL;10172;24822;;S;A         ;6;1
100;17463;1;Cliente_2829;1;2024-03-06 00:00:00.000;4;156;NULL;10172;92022;3;S;B         ;6;5
100;17464;5;Cliente_2830;4;2024-03-06 00:00:00.000;3;156;NULL;10224;;5;S;C         ;6;4
100;17465;1;Cliente_2831;5;2024-03-06 00:00:00.000;5;156;NULL;10224;50010;;S;B         ;5;5
100;17466;1;Cliente_2832;1;2024-03-06 00:00:00.000;3;156;NULL;10224;19523;3;S;C         ;3;4
100;17467;5;Cliente_2833;2;2024-03-07 00:00:00.000;2;156;NULL;10224;50010;;S;B         ;5;5
100;17468;5;Cliente_2834;3;2024-03-08 00:00:00.000;3;156;NULL;10172;24822;5;S;B         ;5;2
100;17469;1;Cliente_2835;2;2024-03-08 00:00:00.000;2;156;NULL;10224;50009;4;S;D         ;4;3
100;17470;5;Cliente_2836;4;2024-03-11 00:00:00.000;4;156;NULL;10172;61222;;S;C         ;4;5
100;17471;5;Cliente_2837;2;2024-03-14 00:00:00.000;5;156;NULL;10224;10239;;S;D         ;5;3
100;17472;5;Cliente_2838;4;2024-03-18 00:00:00.000;2;156;NULL;10172;24822;;S;C         ;1;4
100;17473;1;Cliente_2839;5;2024-03-18 00:00:00.000;3;156;NULL;10224;12123;3;S;D         ;3;5
100;17474;5;Cliente_2840;3;2024-03-19 00:00:00.000;1;156;NULL;10287;14112;;S;D         ;5;2
100;17475;1;Cliente_2841;1;2024-03-20 00:00:00.000;2;156;NULL;10186;10188;3;S;A         ;5;3
100;17476;1;Cliente_2842;2;2024-03-20 00:00:00.000;3;156;NULL;10273;10234;3;S;A         ;4;5
100;17477;5;Cliente_2843;4;2024-03-20 00:00:00.000;4;156;NULL;10172;10173;5;S;C         ;3;1
100;17478;5;Cliente_2844;2;2024-03-21 00:00:00.000;1;156;NULL;10224;;;S;D         ;5;1
100;17479;1;Cliente_2845;1;2024-03-21 00:00:00.000;2;156;NULL;10273;10234;3;S;D         ;7;2
100;17480;1;Cliente_2846;5;2024-03-22 00:00:00.000;5;156;NULL;10224;50010;6;S;C         ;6;3
100;17481;5;Cliente_2847;3;2024-03-25 00:00:00.000;2;156;NULL;10224;50010;3;S;B         ;1;2
100;17482;5;Cliente_2848;3;2024-03-25 00:00:00.000;4;156;NULL;10224;50010;6;S;A         ;4;1
100;17483;1;Cliente_2849;3;2024-03-26 00:00:00.000;3;156;NULL;10140;1;3;S;B         ;4;3
100;17484;1;Cliente_2850;4;2024-03-26 00:00:00.000;5;156;NULL;10224;10240;3;S;C         ;2;2
100;17485;5;Cliente_2851;2;2024-03-26 00:00:00.000;5;156;NULL;10172;24822;5;S;C         ;7;1
100;17486;1;Cliente_2852;3;2024-04-02 00:00:00.000;1;156;NULL;10172;10175;3;S;D         ;1;5
100;17487;1;Cliente_2853;4;2024-04-02 00:00:00.000;4;156;NULL;10186;10188;3;S;B         ;1;4
100;17488;1;Cliente_2854;1;2024-04-03 00:00:00.000;5;156;NULL;10172;10174;1;S;B         ;3;5
100;17489;1;Cliente_2855;1;2024-04-05 00:00:00.000;1;156;NULL;10224;50010;4;S;B         ;4;1
100;17490;1;Cliente_2856;3;2024-04-05 00:00:00.000;4;156;NULL;10140;1;3;S;D         ;2;2
100;17491;1;Cliente_2857;5;2024-04-05 00:00:00.000;3;156;NULL;10273;10234;5;S;A         ;6;5
100;17492;1;Cliente_2858;1;2024-04-08 00:00:00.000;4;156;NULL;10172;22622;5;S;A         ;5;3
100;17493;1;Cliente_2859;4;2024-04-08 00:00:00.000;1;156;NULL;10172;22622;5;S;D         ;2;5
100;17494;1;Cliente_2860;4;2024-04-08 00:00:00.000;1;156;NULL;10001;28222;6;S;C         ;1;4
100;17495;5;Cliente_2861;4;2024-04-08 00:00:00.000;2;156;NULL;10172;10173;6;S;A         ;1;2
100;17496;1;Cliente_2862;3;2024-04-08 00:00:00.000;3;156;NULL;10224;50009;4;S;C         ;5;1
100;17497;1;Cliente_2863;4;2024-04-08 00:00:00.000;5;156;NULL;10186;10186;1;S;D         ;4;1
100;17498;5;Cliente_2864;3;2024-04-09 00:00:00.000;1;156;NULL;10172;10173;6;S;B         ;4;1
100;17499;5;Cliente_2865;5;2024-04-09 00:00:00.000;3;156;NULL;10172;10173;6;S;C         ;6;5
100;17500;5;Cliente_2866;4;2024-04-09 00:00:00.000;1;156;NULL;10224;50010;3;S;B         ;3;5
100;17501;5;Cliente_2867;2;2024-04-11 00:00:00.000;1;156;NULL;10186;10186;1;S;C         ;6;3
100;17502;1;Cliente_2868;3;2024-04-11 00:00:00.000;4;156;NULL;10224;50010;4;S;C         ;2;3
100;17503;5;Cliente_2869;1;2024-04-12 00:00:00.000;4;156;NULL;10224;50010;1;S;D         ;4;1
100;17504;1;Cliente_2870;4;2024-04-16 00:00:00.000;3;156;NULL;10224;50010;3;S;B         ;3;3
100;17505;1;Cliente_2871;4;2024-04-16 00:00:00.000;5;156;NULL;10224;29322;3;S;C         ;6;1
100;17506;1;Cliente_2872;2;2024-04-17 00:00:00.000;1;156;NULL;10224;50010;3;S;D         ;2;1
100;17507;1;Cliente_2873;3;2024-04-17 00:00:00.000;3;156;NULL;10172;2;3;S;B         ;2;3
100;17508;1;Cliente_2874;4;2024-04-17 00:00:00.000;4;156;NULL;10172;5423;6;S;D         ;1;3
100;17509;1;Cliente_2875;3;2024-04-17 00:00:00.000;2;156;NULL;10224;10274;4;S;C         ;7;2
100;17510;5;Cliente_2876;2;2024-04-18 00:00:00.000;5;156;NULL;10278;10136;1;S;C         ;4;1
100;17511;5;Cliente_2877;5;2024-04-19 00:00:00.000;5;156;NULL;10224;12123;6;S;C         ;3;4
100;17512;1;Cliente_2878;3;2024-04-19 00:00:00.000;1;156;NULL;10273;10234;3;S;B         ;4;4
100;17513;1;Cliente_2879;2;2024-04-19 00:00:00.000;4;156;NULL;10224;50018;3;S;C         ;4;3
100;17514;1;Cliente_2880;5;2024-04-23 00:00:00.000;2;156;NULL;10186;10190;3;S;B         ;3;4
100;17515;1;Cliente_2881;2;2024-04-23 00:00:00.000;2;156;NULL;10224;5;6;S;C         ;6;3
100;17516;1;Cliente_2882;1;2024-04-25 00:00:00.000;2;156;NULL;10273;50016;3;S;A         ;3;5
100;17517;5;Cliente_2883;3;2024-05-02 00:00:00.000;5;156;NULL;10224;4;3;S;B         ;4;4
100;17518;1;Cliente_2884;1;2024-05-03 00:00:00.000;3;156;NULL;10186;26102;3;S;A         ;4;2
100;17519;1;Cliente_2885;3;2024-05-03 00:00:00.000;1;156;NULL;10224;50009;4;S;A         ;2;5
100;1752;10;Cliente_2886;3;2006-10-10 00:00:00.000;4;156;NULL;10304;NULL;3;N;C         ;1;4
100;17520;1;Cliente_2887;1;2024-05-07 00:00:00.000;5;156;NULL;10186;10188;3;S;D         ;6;1
100;17521;1;Cliente_2888;4;2024-05-07 00:00:00.000;3;156;NULL;10224;50016;4;S;A         ;4;1
100;17522;5;Cliente_2889;1;2024-05-08 00:00:00.000;1;156;NULL;10172;10173;3;S;A         ;7;4
100;17523;1;Cliente_2890;5;2024-05-08 00:00:00.000;5;156;NULL;10224;6;3;S;D         ;2;5
100;17524;5;Cliente_2891;1;2024-05-08 00:00:00.000;1;156;NULL;10224;10239;6;S;B         ;6;3
100;17525;1;Cliente_2892;3;2024-05-08 00:00:00.000;4;156;NULL;10172;24822;3;S;A         ;3;1
100;17526;1;Cliente_2893;2;2024-05-10 00:00:00.000;3;156;NULL;10172;10623;3;S;C         ;5;2
100;17527;1;Cliente_2894;4;2024-05-10 00:00:00.000;4;156;NULL;10224;50009;4;S;D         ;4;4
100;17528;5;Cliente_2895;5;2024-05-13 00:00:00.000;3;156;NULL;10224;20422;5;S;B         ;3;1
100;17529;1;Cliente_2896;2;2024-05-13 00:00:00.000;3;156;NULL;10224;50009;3;S;D         ;5;3
100;17530;5;Cliente_2897;2;2024-05-13 00:00:00.000;3;156;NULL;10172;10173;3;S;D         ;1;2
100;17531;5;Cliente_2898;5;2024-05-14 00:00:00.000;2;156;NULL;10172;61222;6;S;C         ;3;2
100;17532;1;Cliente_2899;4;2024-05-16 00:00:00.000;3;156;NULL;10172;10175;3;S;B         ;4;2
100;17533;1;Cliente_2900;3;2024-05-21 00:00:00.000;3;156;NULL;10224;50010;3;S;A         ;6;5
100;17534;5;Cliente_2901;2;2024-05-21 00:00:00.000;4;156;NULL;10172;61222;2;S;A         ;3;5
100;17535;1;Cliente_2902;4;2024-05-22 00:00:00.000;2;156;NULL;10186;10188;6;S;C         ;3;1
100;17536;1;Cliente_2903;5;2024-05-22 00:00:00.000;4;156;NULL;10140;10211;5;S;B         ;7;5
100;17537;1;Cliente_2904;2;2024-05-22 00:00:00.000;5;156;NULL;10140;10148;6;S;D         ;2;3
100;17538;1;Cliente_2905;2;2024-05-23 00:00:00.000;4;156;NULL;10224;50009;3;S;D         ;3;2
100;17539;1;Cliente_2906;4;2024-05-24 00:00:00.000;3;156;NULL;10224;50010;4;S;A         ;2;1
100;17540;1;Cliente_2907;4;2024-05-26 00:00:00.000;1;156;NULL;10224;10239;3;S;D         ;7;1
100;17541;1;Cliente_2908;2;2024-05-27 00:00:00.000;2;156;NULL;10224;50010;3;S;C         ;7;4
100;17542;1;Cliente_2909;4;2024-05-28 00:00:00.000;2;156;NULL;10224;50010;3;S;B         ;3;1
100;17543;1;Cliente_2910;2;2024-05-30 00:00:00.000;5;156;NULL;10224;50009;3;S;B         ;2;1
100;17544;1;Cliente_2911;5;2024-05-31 00:00:00.000;3;156;NULL;10186;10188;6;S;B         ;3;1
100;17545;1;Cliente_2912;3;2024-06-03 00:00:00.000;2;156;NULL;10224;4;3;S;D         ;4;2
100;17546;1;Cliente_2913;3;2024-06-04 00:00:00.000;1;156;NULL;10224;19523;3;S;C         ;3;2
100;17547;5;Cliente_2914;3;2024-06-05 00:00:00.000;5;156;NULL;10172;10173;3;S;D         ;5;2
100;17548;5;Cliente_2915;2;2024-06-06 00:00:00.000;1;156;NULL;10172;10173;3;S;A         ;4;3
100;17549;1;Cliente_2916;3;2024-06-07 00:00:00.000;2;156;NULL;10224;50016;5;S;D         ;1;1
100;1755;10;Cliente_2917;1;2006-10-17 00:00:00.000;4;156;NULL;10304;NULL;3;N;C         ;1;1
100;17550;1;Cliente_2918;2;2024-06-07 00:00:00.000;2;156;NULL;10224;50010;4;S;C         ;6;4
100;17551;5;Cliente_2919;3;2024-06-12 00:00:00.000;3;156;NULL;10224;50010;2;S;C         ;4;1
100;17552;5;Cliente_2920;3;2024-06-12 00:00:00.000;3;156;NULL;10172;10623;3;S;C         ;6;1
100;17553;1;Cliente_2921;2;2024-06-14 00:00:00.000;4;156;NULL;10186;10188;3;S;C         ;5;2
100;17554;5;Cliente_2922;1;2024-06-14 00:00:00.000;1;156;NULL;10172;10173;5;S;C         ;4;2
100;17555;1;Cliente_2923;4;2024-06-19 00:00:00.000;1;156;NULL;10140;10212;3;S;B         ;2;5
100;17556;5;Cliente_2924;1;2024-06-19 00:00:00.000;2;156;NULL;10224;93232;4;S;D         ;4;4
100;17557;1;Cliente_2925;5;2024-06-19 00:00:00.000;1;156;NULL;10186;10188;3;S;A         ;5;5
100;17558;1;Cliente_2926;2;2024-06-21 00:00:00.000;4;156;NULL;10172;2;3;S;D         ;7;3
100;17559;1;Cliente_2927;2;2024-06-26 00:00:00.000;5;156;NULL;10224;21112;3;S;A         ;5;3
100;17560;5;Cliente_2928;3;2024-06-28 00:00:00.000;2;156;NULL;10172;10173;3;S;C         ;2;2
100;17561;5;Cliente_2929;3;2024-07-01 00:00:00.000;2;156;NULL;10172;10173;3;S;B         ;1;1
100;17562;1;Cliente_2930;3;2024-07-02 00:00:00.000;1;156;NULL;10224;10233;3;S;C         ;2;2
100;17563;1;Cliente_2931;5;2024-07-03 00:00:00.000;3;156;NULL;10140;17102;5;S;D         ;1;3
100;17564;1;Cliente_2932;5;2024-07-03 00:00:00.000;5;156;NULL;10172;61222;3;S;A         ;3;3
100;17565;1;Cliente_2933;2;2024-07-03 00:00:00.000;2;156;NULL;10224;50009;6;S;B         ;3;3
100;17566;1;Cliente_2934;3;2024-07-04 00:00:00.000;1;156;NULL;10224;50016;3;S;C         ;2;5
100;17567;1;Cliente_2935;3;2024-07-05 00:00:00.000;3;156;NULL;10172;10176;6;S;A         ;6;3
100;17568;5;Cliente_2936;3;2024-07-10 00:00:00.000;4;156;NULL;10224;22523;3;S;B         ;4;4
100;17569;1;Cliente_2937;4;2024-07-10 00:00:00.000;2;156;NULL;10273;10234;3;S;A         ;3;5
100;1757;10;Cliente_2938;5;2006-10-18 00:00:00.000;3;156;NULL;10304;NULL;3;N;A         ;2;4
100;17570;1;Cliente_2939;1;2024-07-11 00:00:00.000;3;156;NULL;10186;10186;5;S;B         ;7;4
100;17571;1;Cliente_2940;2;2024-07-11 00:00:00.000;2;156;NULL;10224;11724;5;S;D         ;2;5
100;17572;1;Cliente_2941;4;2024-07-15 00:00:00.000;3;156;NULL;10224;50016;3;S;A         ;1;5
100;17573;1;Cliente_2942;3;2024-07-15 00:00:00.000;2;156;NULL;10224;50009;3;S;D         ;4;5
100;17574;5;Cliente_2943;1;2024-07-16 00:00:00.000;2;156;NULL;10224;50010;3;S;B         ;3;1
100;17575;5;Cliente_2944;2;2024-07-16 00:00:00.000;5;156;NULL;10172;6;3;S;A         ;5;5
100;17576;1;Cliente_2945;1;2024-07-16 00:00:00.000;5;156;NULL;10186;26102;3;S;B         ;6;4
100;17577;1;Cliente_2946;2;2024-07-16 00:00:00.000;3;156;NULL;10186;10186;3;S;B         ;1;3
100;17578;5;Cliente_2947;3;2024-07-17 00:00:00.000;1;156;NULL;10172;6;3;S;C         ;3;5
100;17579;1;Cliente_2948;1;2024-07-18 00:00:00.000;4;156;NULL;10172;10176;6;S;B         ;6;5
100;1758;10;Cliente_2949;5;2006-10-20 00:00:00.000;4;156;NULL;10299;NULL;3;N;C         ;2;5
100;17580;1;Cliente_2950;4;2024-07-19 00:00:00.000;2;156;NULL;10172;14721;3;S;C         ;2;2
100;17581;5;Cliente_2951;4;2024-07-22 00:00:00.000;3;156;NULL;10224;50010;3;S;A         ;1;2
100;17582;5;Cliente_2952;3;2024-07-23 00:00:00.000;1;156;NULL;10224;50010;3;S;B         ;4;3
100;17583;5;Cliente_2953;1;2024-07-24 00:00:00.000;5;156;NULL;10172;24822;3;S;D         ;7;2
100;17584;5;Cliente_2954;1;2024-07-24 00:00:00.000;1;156;NULL;10172;24822;3;S;D         ;1;2
100;17585;5;Cliente_2955;2;2024-07-24 00:00:00.000;3;156;NULL;10224;50010;3;S;C         ;4;3
100;17586;1;Cliente_2956;1;2024-07-25 00:00:00.000;5;156;NULL;10140;10212;3;S;A         ;7;2
100;17587;1;Cliente_2957;3;2024-07-30 00:00:00.000;3;156;NULL;10172;10173;3;S;D         ;7;2
100;17588;5;Cliente_2958;4;2024-07-31 00:00:00.000;4;156;NULL;10172;24822;3;S;D         ;2;2
100;17589;5;Cliente_2959;2;2024-07-31 00:00:00.000;2;156;NULL;10224;10282;4;S;C         ;2;5
100;17590;1;Cliente_2960;2;2024-08-06 00:00:00.000;1;156;NULL;10224;5;3;S;C         ;3;5
100;17591;5;Cliente_2961;1;2024-08-06 00:00:00.000;4;156;NULL;10224;22523;6;S;C         ;1;3
100;17592;5;Cliente_2962;5;2024-08-08 00:00:00.000;3;156;NULL;10224;50010;3;S;C         ;4;5
100;17593;1;Cliente_2963;4;2024-08-08 00:00:00.000;3;156;NULL;10224;21422;3;S;D         ;2;3
100;17594;1;Cliente_2964;1;2024-08-09 00:00:00.000;1;156;NULL;10172;14721;3;S;B         ;4;2
100;17595;1;Cliente_2965;4;2024-08-09 00:00:00.000;5;156;NULL;10224;50017;3;S;B         ;5;3
100;17596;5;Cliente_2966;3;2024-08-13 00:00:00.000;1;156;NULL;10224;6;1;S;B         ;2;5
100;17597;5;Cliente_2967;5;2024-08-14 00:00:00.000;4;156;NULL;10224;50010;6;S;A         ;7;1
100;17598;5;Cliente_2968;2;2024-08-14 00:00:00.000;5;156;NULL;10224;50010;6;S;D         ;2;2
100;17599;5;Cliente_2969;3;2024-08-14 00:00:00.000;1;156;NULL;10287;3;1;S;A         ;3;1
100;17600;5;Cliente_2970;5;2024-08-15 00:00:00.000;5;156;NULL;10172;6;3;S;B         ;5;1
100;17601;5;Cliente_2971;2;2024-08-16 00:00:00.000;4;156;NULL;10172;6;3;S;B         ;1;5
100;17602;1;Cliente_2972;5;2024-08-19 00:00:00.000;3;156;NULL;10172;2;3;S;A         ;7;3
100;17603;5;Cliente_2973;5;2024-08-20 00:00:00.000;2;156;NULL;10224;50019;6;S;A         ;1;1
100;17604;5;Cliente_2974;1;2024-08-20 00:00:00.000;3;156;NULL;10224;50019;6;S;B         ;7;5
100;17605;1;Cliente_2975;1;2024-08-20 00:00:00.000;5;156;NULL;10172;2;6;S;D         ;3;3
100;17606;1;Cliente_2976;3;2024-08-21 00:00:00.000;4;156;NULL;10172;5423;3;S;B         ;1;1
100;17607;1;Cliente_2977;5;2024-08-21 00:00:00.000;1;156;NULL;10172;24523;3;S;A         ;3;1
100;17608;1;Cliente_2978;1;2024-08-21 00:00:00.000;4;156;NULL;10186;10188;3;S;D         ;2;4
100;17609;1;Cliente_2979;3;2024-08-22 00:00:00.000;4;156;NULL;10273;10234;3;S;D         ;7;1
100;17610;1;Cliente_2980;5;2024-08-23 00:00:00.000;5;156;NULL;10172;1;3;S;D         ;2;1
100;17611;1;Cliente_2981;2;2024-08-27 00:00:00.000;1;156;NULL;10186;10188;5;S;B         ;6;2
100;17612;1;Cliente_2982;4;2024-08-28 00:00:00.000;4;156;NULL;10224;10239;3;S;C         ;4;2
100;17613;5;Cliente_2983;3;2024-08-28 00:00:00.000;4;156;NULL;10224;4;3;S;C         ;3;3
100;17614;1;Cliente_2984;5;2024-08-28 00:00:00.000;3;156;NULL;10001;10020;6;S;D         ;2;5
100;17615;1;Cliente_2985;5;2024-08-28 00:00:00.000;2;156;NULL;10224;6;3;S;A         ;6;3
100;17616;1;Cliente_2986;2;2024-08-28 00:00:00.000;1;156;NULL;10224;50010;4;S;B         ;4;2
100;17617;1;Cliente_2987;2;2024-08-29 00:00:00.000;1;156;NULL;10186;10188;3;S;A         ;5;1
100;17618;5;Cliente_2988;3;2024-08-29 00:00:00.000;1;156;NULL;10172;10173;3;S;D         ;6;4
100;17619;1;Cliente_2989;3;2024-08-30 00:00:00.000;4;156;NULL;10140;10148;5;S;C         ;7;2
100;17620;5;Cliente_2990;5;2024-08-30 00:00:00.000;5;156;NULL;10224;50009;3;S;A         ;1;2
100;17621;5;Cliente_2991;1;2024-08-30 00:00:00.000;2;156;NULL;10224;12123;3;S;C         ;3;4
100;17622;5;Cliente_2992;1;2024-09-02 00:00:00.000;3;156;NULL;10172;10173;3;S;D         ;4;1
100;17623;1;Cliente_2993;1;2024-09-02 00:00:00.000;5;156;NULL;10140;31323;3;S;A         ;1;4
100;17624;1;Cliente_2994;2;2024-09-03 00:00:00.000;2;156;NULL;10224;50010;2;S;C         ;5;5
100;17625;1;Cliente_2995;1;2024-09-03 00:00:00.000;3;156;NULL;10172;24822;1;S;B         ;4;4
100;17626;5;Cliente_2996;2;2024-09-04 00:00:00.000;3;156;NULL;10172;10173;3;S;C         ;6;1
100;17627;5;Cliente_2997;4;2024-09-04 00:00:00.000;4;156;NULL;10224;12123;6;S;D         ;7;5
100;17628;1;Cliente_2998;2;2024-09-04 00:00:00.000;4;156;NULL;10172;5;3;S;A         ;4;1
100;17629;1;Cliente_2999;4;2024-09-04 00:00:00.000;1;156;NULL;10172;24822;1;S;A         ;2;2
100;17630;1;Cliente_3000;2;2024-09-04 00:00:00.000;1;156;NULL;10224;4;3;S;D         ;5;4
100;17631;1;Cliente_3001;5;2024-09-04 00:00:00.000;4;156;NULL;10224;50010;3;S;D         ;1;5
100;17632;1;Cliente_3002;2;2024-09-04 00:00:00.000;3;156;NULL;10172;24822;1;S;D         ;5;2
100;17633;1;Cliente_3003;4;2024-09-04 00:00:00.000;5;156;NULL;10172;24822;3;S;B         ;2;2
100;17634;1;Cliente_3004;5;2024-09-04 00:00:00.000;5;156;NULL;10172;24822;3;S;A         ;1;2
100;17635;1;Cliente_3005;5;2024-09-04 00:00:00.000;1;156;NULL;10172;24822;3;S;A         ;3;1
