numContrato;idCliente;fechaInicio;montoSaldoAnterior;moneda;montoLeasing;plazoOriginal;plazo;tasa;tipoArrendamiento;montoDeposito;montoDepositoAbonado;montoSinSeguro;montoSeguroContrato;montoMantenimiento;montoSeguroMantenimiento;montoCompraFinal;montoProveedor;diaPago;fechaPrimerPago;fechaUltimoPago;fechaCancelacion;montoValorFiscal;diasGraciaPrimerPago;montoiva;anioCancelacion;churn;desTipoArrendamiento;nombreCliente;Canal;Industria;Segmento;valorCliente
13400;16478;2022-09-27;161709,406617584;2;176235,87;60;47;10,4995229495825;4;63000;63000;1975,74;354,34;60;2443,94;97400;0;7;2023-10-07;2027-08-07;2024-05-24;144302,4;5;53,86;2024;Si;Inventario;Cliente_1818;Tercero (Broker);Servicios;Individual;Cliente Ocasional
13044;16650;2021-10-20;389035,892861778;2;673251,34;36;13;13,4989459076927;4;200280,46;200280,46;15688,55;75;1200;17129,3;200280,46;0;20;2023-09-20;2024-09-20;2024-02-09;569165,04;5;165,75;2024;Si;Inventario;Cliente_1995;Call Center;Servicios;Institucional;Cliente Riesgo
13419;16403;2022-09-23;44219180,2785762;1;49111668,75;60;49;20;4;6487537,53;6487537,53;1132850,95;146265,26;38220;1341319,29;6487537,53;0;20;2023-09-20;2027-09-20;2023-09-22;80256673,2;27;23983,08;2023;Si;Inventario;Cliente_1741;Distribuidor;Comercio;PyME;Cliente Nuevo
13273;16463;2022-05-26;321523,431898516;1;939767,89;18;3;15,5084723036086;4;182653,78;182653,78;47491,48;1593,23;0;49291,83;182653,78;0;24;2023-09-24;2023-11-24;2023-11-24;869271,84;29;207,12;2023;Si;Inventario;Cliente_1803;Tercero (Broker);Construcción;PyME;Cliente Ocasional
12572;16257;2020-06-25;13923,6500842854;2;26308,46;48;10;14,0026576668024;1;9836,43;9836,43;435,41;101,57;30;584,08;0;0;30;2023-09-30;2024-06-30;2024-04-01;26116,8;35;17,1;2024;Si;Finanzas;Cliente_1591;Distribuidor;Comercio;Corporativo;Cliente Nuevo
12232;13824;2019-07-03;28619,3387094788;2;58121,3;60;11;11,7500935413955;1;20000;20000;830,36;148,8;30;1032,4;0;0;15;2023-09-15;2024-07-15;2024-07-16;62735,4;43;23,24;2024;Si;Finanzas;Cliente_0858;Distribuidor;Construcción;Institucional;Cliente Nuevo
12378;17014;2020-07-30;33184,9991598434;2;67000;60;23;12,9992173119124;1;6000;6000;1341,67;306,45;20;1710,56;0;0;15;2023-09-15;2025-07-15;2024-04-30;96453,6;16;42,44;2024;Si;Finanzas;Cliente_2368;Call Center;Educación;Corporativo;Cliente Riesgo
13634;17155;2023-06-12;173312,382674163;2;175619,29;60;58;12,501347376418;1;80000;80000;2151,66;349,93;62;2617,14;0;0;9;2023-09-09;2028-06-09;2023-11-30;154521;27;53,55;2023;Si;Finanzas;Cliente_2513;Online;Gobierno;Individual;Cliente Riesgo
13679;16842;2023-06-13;45963,2460192591;2;47742,5;60;57;12,4997906254259;1;9492;9492;851,72;112,84;62;1049,29;0;0;13;2023-09-13;2028-05-13;2024-05-07;61870,2;5;22,73;2024;Si;Finanzas;Cliente_2196;Distribuidor;Construcción;Individual;Cliente Estratégico
13310;16678;2022-06-23;16438,5877727985;2;17832,94;60;46;12,7508353074081;1;10138;10138;173,87;83,85;60;336,42;0;0;23;2023-09-23;2027-06-23;2024-01-09;18612;30;18,7;2024;Si;Finanzas;Cliente_2023;Call Center;Comercio;Individual;Cliente Nuevo
12784;16457;2021-03-19;65050,5215831869;2;88760,03;60;31;14,2508353074081;1;17395,4;17395,4;1846,56;218,735;30;2095,295;0;0;10;2023-09-10;2026-03-10;2024-08-09;104100,6;22;0;2024;Si;Finanzas;Cliente_1797;Online;Salud;PyME;Cliente Estratégico
13495;7044;2022-12-08;45035,9921592995;2;54934,3;36;27;11,750106904452;1;10986,86;10986,86;1441,24;57,32;0;1498,56;0;0;8;2023-09-08;2025-11-08;2024-07-16;54091,8;5;0;2024;Si;Finanzas;Cliente_3288;Call Center;Salud;PyME;Cliente Riesgo
12962;7044;2021-08-24;21333,092710432;2;42842,92;36;12;14,2495229495825;1;8396,35;8396,35;1163,07;36,58;0;1199,65;0;0;18;2023-09-18;2024-08-18;2024-07-10;41768,64;25;0;2024;Si;Finanzas;Cliente_3288;Call Center;Salud;PyME;Cliente Riesgo
13572;7044;2023-02-28;186291,994668389;2;204400;48;41;11,750106904452;1;61320;61320;3715,48;239,46;0;3954,94;0;0;27;2023-09-27;2027-01-27;2024-07-16;190560;4;0;2024;Si;Finanzas;Cliente_3288;Call Center;Salud;PyME;Cliente Riesgo
13700;16901;2023-06-26;2055704,17591797;2;2566204,32;12;9;12,25;1;493665,46;493665,46;182538,59;1305,91;0;184014,27;0;0;26;2023-09-26;2024-05-26;2024-06-24;0;5;169,77;2024;Si;Finanzas;Cliente_2255;Distribuidor;Comercio;PyME;Cliente Estratégico
13196;16787;2022-03-23;35696,6821016623;2;79341,49;24;7;12,5495229495825;1;15420,85;15420,85;3018,98;109,04;0;3142,19;0;0;22;2023-09-22;2024-03-22;2024-04-16;73939,92;30;14,17;2024;Si;Finanzas;Cliente_2138;Tercero (Broker);Gobierno;Gobierno;Cliente Ocasional
13283;16901;2022-05-31;1319029,20331783;2;1717551,17;24;8;13,4995229495825;1;1095789,51;1095789,51;29336,03;663,55;0;30085,84;0;0;30;2023-09-30;2024-04-30;2024-04-30;703529,76;4;86,26;2024;Si;Finanzas;Cliente_2255;Distribuidor;Comercio;PyME;Cliente Estratégico
13724;16842;2023-07-13;32905,9093935197;2;34454,83;36;34;12,7492907595199;1;6890,96;6890,96;915,66;54,18;0;976,88;0;0;13;2023-09-13;2026-06-13;2024-10-02;0;5;7,04;2024;Si;Finanzas;Cliente_2196;Distribuidor;Construcción;Individual;Cliente Estratégico
13597;17121;2023-04-04;45378,2370370735;2;51266,96;24;19;12,25;1;20000;20000;1476,2;142,64;62;1700,94;0;0;4;2023-10-04;2025-04-04;2024-09-04;40411,2;30;20,1;2024;Si;Finanzas;Cliente_2479;Tercero (Broker);Gobierno;Corporativo;Cliente Ocasional
13770;16842;2023-08-25;17795,61;2;18283,4;36;35;12,4997906254259;1;3600,18;3600,18;486,09;80,58;62;647,2;0;0;25;2023-09-25;2026-07-25;2024-02-06;22693,32;5;18,53;2024;Si;Finanzas;Cliente_2196;Distribuidor;Construcción;Individual;Cliente Estratégico
12606;6849;2020-07-31;4839,53859310726;2;15600,29;50;13;14,4897185188856;1;0;0;404,49;191,52;30;654,81;0;0;30;2023-09-30;2024-09-30;1900-01-01;29219;30;28,8;1900;No;Finanzas;Cliente_3276;Tercero (Broker);Educación;Institucional;Cliente Nuevo
12785;16469;2021-03-12;3230,76263887499;2;23737,35;48;19;14,6989545145798;1;0;0;191,63;90,79;60;362,02;0;0;11;2023-09-11;2025-03-11;1900-01-01;35246,4;30;19,6;1900;No;Finanzas;Cliente_1809;Distribuidor;Construcción;Individual;Cliente Ocasional
13292;16902;2022-07-04;12804,0041011299;2;20514,92;36;21;13,7477722167969;1;0;0;689,47;0;0;689,47;0;0;4;2023-10-04;2025-06-04;1900-01-01;23958,36;5;0;1900;No;Finanzas;Cliente_2256;Tercero (Broker);Gobierno;Gobierno;Cliente Ocasional
13705;11307;2023-07-09;7710,520939544;2;8585,86;18;16;12,4997906254259;1;0;0;525,68;121,47;62;733;0;0;30;2023-09-30;2024-12-30;1900-01-01;13577,4;21;23,85;1900;No;Finanzas;Cliente_0241;Distribuidor;Servicios;Individual;Cliente Riesgo
13346;15491;2022-08-08;13063,8162999235;2;19090,91;36;23;13,7492206000243;1;0;0;649,34;202,91;60;946,43;0;0;1;2023-10-01;2025-08-01;1900-01-01;32209,92;24;34,18;1900;No;Finanzas;Cliente_1308;Distribuidor;Educación;Corporativo;Cliente Estratégico
13330;11469;2022-07-12;6803,43665281006;2;11843,79;30;16;13,7492206000243;1;0;0;467,81;162,45;60;719,18;0;0;1;2023-10-01;2025-01-01;1900-01-01;20399,4;20;28,92;1900;No;Finanzas;Cliente_0283;Tercero (Broker);Servicios;Individual;Cliente Estratégico
13535;16650;2023-01-20;118263,086824767;2;138142,5;48;40;11,7486420476521;1;0;0;3587,46;25;186;3825,89;0;0;20;2023-09-20;2026-12-20;1900-01-01;183014,4;5;27,43;1900;No;Finanzas;Cliente_1995;Call Center;Servicios;Institucional;Cliente Riesgo
12742;16422;2021-01-29;84420,7113325652;2;140565;59;28;10,7460839743888;4;0;0;3422,21;578,25;120;4211,23;0;0;28;2023-09-28;2025-12-28;1900-01-01;195813,92;30;90,77;1900;No;Inventario;Cliente_1761;Directo;Comercio;Institucional;Cliente Nuevo
12743;16422;2021-01-29;102489,035827708;2;168565;59;28;13,9990918701475;4;0;0;4311,75;563,5;120;5084,11;0;0;28;2023-09-28;2025-12-28;1900-01-01;244368,56;30;88,86;1900;No;Inventario;Cliente_1761;Directo;Comercio;Institucional;Cliente Nuevo
13098;16546;2021-12-08;35190,5674026119;2;42182,5;84;62;11,750106904452;4;0;0;759,9;243,71;60;1103,09;0;0;7;2023-10-07;2028-11-07;1900-01-01;85631,28;4;39,48;1900;No;Inventario;Cliente_1888;Call Center;Servicios;Corporativo;Cliente Riesgo
13151;16778;2022-02-07;29311,1729068463;2;44104,28;48;29;14,2495229495825;4;0;0;1200,66;203,14;60;1498,01;0;0;2;2023-10-02;2026-02-02;1900-01-01;67089,12;23;34,21;1900;No;Inventario;Cliente_2128;Tercero (Broker);Salud;Corporativo;Cliente Ocasional
13233;16849;2022-04-22;21537,1649705388;2;34921,21;37;21;13,9995229495825;4;0;0;1162,27;222,18;60;1481,13;0;0;22;2023-09-22;2025-05-22;1900-01-01;51623,14;30;36,68;1900;No;Inventario;Cliente_2203;Tercero (Broker);Agroindustria;Institucional;Cliente Ocasional
13362;16650;2022-08-09;15705,5162437646;2;20961;48;34;12,2505438327789;4;0;0;549,05;30,32;70;662,41;0;0;5;2023-10-05;2026-07-05;1900-01-01;30583,68;1;13,04;1900;No;Inventario;Cliente_1995;Call Center;Servicios;Institucional;Cliente Riesgo
12990;16636;2021-09-09;71312,2689986594;2;118457,19;48;26;14,2495695169073;4;0;0;3204,06;179,44;0;3406,83;0;0;8;2023-09-08;2025-10-08;1900-01-01;154880,16;29;23,33;1900;No;Inventario;Cliente_1980;Directo;Educación;Gobierno;Cliente Nuevo
13301;16385;2022-06-16;14441,0811411143;2;23165;36;21;13,4995229495825;4;0;0;775,94;36,34;0;817;0;0;14;2023-09-14;2025-05-14;1900-01-01;28270,08;3;4,72;1900;No;Inventario;Cliente_1721;Distribuidor;Salud;Individual;Cliente Estratégico
13265;16806;2022-05-27;28897,4342908472;2;36663,11;58;42;14,750106904452;4;0;0;884,98;154,84;60;1127,75;0;0;3;2023-10-03;2027-03-03;1900-01-01;60956,26;7;27,93;1900;No;Inventario;Cliente_2157;Tercero (Broker);Educación;Gobierno;Cliente Estratégico
13356;16382;2022-08-11;7545,83513249404;2;9459,51;48;36;13,752089762564;4;0;0;256,99;29,34;60;357,94;0;0;9;2023-09-09;2026-08-09;1900-01-01;16189,92;29;11,61;1900;No;Inventario;Cliente_1718;Call Center;Educación;PyME;Cliente Riesgo
13049;16546;2021-12-14;29648,8299068277;2;35182,5;84;63;11,750106904452;4;0;0;632,83;211,65;60;939,79;0;0;14;2023-09-14;2028-11-14;1900-01-01;72961,56;5;35,31;1900;No;Inventario;Cliente_1888;Call Center;Servicios;Corporativo;Cliente Riesgo
13238;16841;2022-04-25;61864,1069950192;2;76339;72;55;11,1502748243511;4;0;0;1441,7;256,71;60;1799,58;0;0;25;2023-09-25;2028-03-25;1900-01-01;118276,56;5;41,17;1900;No;Inventario;Cliente_2195;Online;Servicios;Institucional;Cliente Ocasional
13267;16650;2022-05-23;29586,9036239123;2;41527,5;48;32;12,7501666311584;4;0;0;1095,52;76,6;60;1249,88;0;0;23;2023-09-23;2026-04-23;1900-01-01;56694,72;5;17,76;1900;No;Inventario;Cliente_1995;Call Center;Servicios;Institucional;Cliente Riesgo
13674;17193;2023-06-09;13939,4887378013;2;15544,04;36;32;11,750106904452;4;0;0;509,53;34,36;30;582,26;0;0;9;2023-10-09;2026-05-09;1900-01-01;20719,08;5;8,37;1900;No;Inventario;Cliente_2551;Online;Educación;PyME;Cliente Riesgo
13032;16633;2021-10-08;23086,5694449387;2;26749,17;84;61;14,2508353074081;1;7800;7800;353,66;101,37;60;536,01;0;0;7;2023-10-07;2028-10-07;1900-01-01;37306,08;30;20,98;1900;No;Finanzas;Cliente_1977;Directo;Agroindustria;Corporativo;Cliente Riesgo
13110;16745;2021-12-20;30973,0475133174;2;47406,85;36;16;14,5005438327789;1;15000;15000;1103,93;119,59;60;1306,87;0;0;17;2023-09-17;2024-12-17;1900-01-01;44659,8;28;23,35;1900;No;Finanzas;Cliente_2093;Distribuidor;Educación;Institucional;Cliente Riesgo
12991;16637;2021-09-08;25373,2153687186;2;30000;84;61;14,5005438327789;1;6000;6000;450,73;44,56;0;501,08;0;0;8;2023-09-08;2028-09-08;1900-01-01;38262;30;5,79;1900;No;Finanzas;Cliente_1981;Tercero (Broker);Gobierno;Institucional;Cliente Riesgo
13502;17051;2022-12-12;51874,2764695658;2;70302,75;24;16;11,750106904452;1;10310;10310;2819,24;62,77;0;2882,01;0;0;15;2023-09-15;2024-12-15;1900-01-01;69284,16;34;0;1900;No;Finanzas;Cliente_2407;Call Center;Gobierno;Individual;Cliente Riesgo
13457;17012;2022-11-10;111162,011372657;2;126282,5;48;38;11,750106904452;1;37800;37800;2321,3;120,37;60;2525,12;0;0;24;2023-09-24;2026-10-24;1900-01-01;120501,6;14;23,45;1900;No;Finanzas;Cliente_2366;Call Center;Construcción;Gobierno;Cliente Estratégico
13281;16685;2022-06-08;7554,51072488712;2;11249,62;36;21;13,4975737438912;1;2195,6;2195,6;287,94;17,39;0;307,59;0;0;3;2023-10-03;2025-06-03;1900-01-01;11258,64;25;2,26;1900;No;Finanzas;Cliente_2030;Online;Salud;Individual;Cliente Nuevo
12787;1257;2021-03-12;120402,711394863;2;272279,67;48;19;14,0144957104494;1;60852,07;60852,07;3513,02;293,56;0;3844,75;0;0;12;2023-09-12;2025-03-12;1900-01-01;273927,84;31;38,16;1900;No;Finanzas;Cliente_0533;Directo;Agroindustria;Individual;Cliente Nuevo
13101;16738;2021-12-13;363663,510810532;2;480781,75;36;15;14,2495229495825;1;264429,96;264429,96;7261,33;402,81;0;7716,5;0;0;13;2023-09-13;2024-11-13;1900-01-01;266315,04;5;52,36;1900;No;Finanzas;Cliente_2085;Online;Construcción;PyME;Cliente Ocasional
13388;16981;2022-08-26;268405,842707792;2;334000;36;23;11,5006551812942;1;134000;134000;6539,29;424,94;0;7019,47;0;0;26;2023-09-26;2025-07-26;1900-01-01;251271,36;5;55,24;1900;No;Finanzas;Cliente_2335;Tercero (Broker);Comercio;PyME;Cliente Ocasional
13398;16142;2022-09-07;69549,1306237291;2;90000;36;23;12,7492907595199;1;27000;27000;2094,95;94,72;0;2201,98;0;0;6;2023-10-06;2025-08-06;1900-01-01;79008,84;4;12,31;1900;No;Finanzas;Cliente_1487;Tercero (Broker);Servicios;Institucional;Cliente Estratégico
13449;1257;2022-10-14;367959,845441146;2;509214,85;36;25;11,7694178232361;1;101842,97;101842,97;12054,83;423,35;0;12533,22;0;0;14;2023-09-14;2025-09-14;1900-01-01;497518,56;5;55,04;1900;No;Finanzas;Cliente_0533;Directo;Agroindustria;Individual;Cliente Nuevo
13683;1257;2023-06-14;132468,887903315;2;140260,62;36;33;12,501347376418;1;42078,18;42078,18;3250,98;171,07;0;3444,29;0;0;14;2023-09-14;2026-05-14;1900-01-01;123579,36;5;22,24;1900;No;Finanzas;Cliente_0533;Directo;Agroindustria;Individual;Cliente Nuevo
13540;1257;2023-02-01;222749,396586284;2;251727,74;48;40;11,750106904452;1;50345,54;50345,54;5229,93;202,96;0;5459,27;0;0;1;2023-10-01;2027-01-01;1900-01-01;0;5;26,38;1900;No;Finanzas;Cliente_0533;Directo;Agroindustria;Individual;Cliente Nuevo
13627;17146;2023-04-27;519900,574956533;2;555000;36;31;12,501347376418;1;277500;277500;9190,17;694,37;0;9974,81;0;0;26;2023-09-26;2026-03-26;1900-01-01;372693,6;4;90,27;1900;No;Finanzas;Cliente_2504;Call Center;Servicios;Institucional;Cliente Ocasional
12903;16564;2021-08-13;28424,178164182;2;35085,61;72;48;14,2495229495825;1;9000;9000;533,23;86,66;60;698,95;0;0;2;2023-09-11;2027-08-02;1900-01-01;43907,76;29;19,07;1900;No;Finanzas;Cliente_1906;Distribuidor;Comercio;PyME;Cliente Ocasional
13465;16846;2022-11-11;170297,60883486;2;204634,83;36;27;13,7524390520921;1;80000;80000;3907,4;235,74;60;4241,59;0;0;11;2023-09-11;2025-11-11;1900-01-01;163996,56;30;38,45;1900;No;Finanzas;Cliente_2200;Distribuidor;Comercio;Gobierno;Cliente Riesgo
13672;381;2023-06-02;128032,999444987;2;130000;56;54;11,750106904452;1;57014,37;57014,37;1699,64;273,92;30;2043,07;0;0;10;2023-09-10;2028-02-10;1900-01-01;112693,84;38;39,51;1900;No;Finanzas;Cliente_3193;Distribuidor;Comercio;Individual;Cliente Ocasional
13463;17022;2022-11-02;39223,4330390128;2;47282,5;36;26;11,750106904452;4;14100;14100;1099,2;74,31;60;1250,97;14100;0;2;2023-10-02;2025-11-02;1900-01-01;44511,84;30;17,46;1900;No;Inventario;Cliente_2377;Online;Agroindustria;Individual;Cliente Nuevo
13437;17007;2022-10-07;17251,1008582624;2;22013,08;36;25;11,750106904452;4;4278,47;4278,47;587,53;31,82;0;623,49;4278,47;0;6;2023-10-06;2025-10-06;1900-01-01;22350,96;30;4,14;1900;No;Inventario;Cliente_2361;Online;Gobierno;Institucional;Cliente Estratégico
13443;16669;2022-10-13;40928,0052165514;2;50884,39;36;26;11,750106904452;4;9889,91;9889,91;1357,98;60,53;0;1426,38;9889,91;0;12;2023-09-12;2025-10-12;1900-01-01;51196,68;30;7,87;1900;No;Inventario;Cliente_2014;Online;Gobierno;Gobierno;Cliente Riesgo
13511;16669;2022-12-22;134038,210649753;2;141257,63;84;76;11,750106904452;4;27400;27400;1995,94;282,25;62;2384,94;27400;0;21;2023-09-21;2029-12-21;1900-01-01;197748,6;30;44,75;1900;No;Inventario;Cliente_2014;Online;Gobierno;Gobierno;Cliente Riesgo
13466;17025;2022-11-03;28909,9981523826;2;33230,03;48;38;11,750106904452;4;7950;7950;663,21;125,21;120;940,29;7950;0;3;2023-10-03;2026-11-03;1900-01-01;43724,64;30;31,87;1900;No;Inventario;Cliente_2380;Distribuidor;Servicios;Corporativo;Cliente Nuevo
12953;16605;2021-08-06;77152,2301288117;2;98251,73;72;47;14,2495229495825;4;19200;19200;1616,07;230,25;60;1944,05;19200;0;5;2023-10-05;2027-08-05;1900-01-01;124840,08;30;37,73;1900;No;Inventario;Cliente_1948;Distribuidor;Servicios;Corporativo;Cliente Ocasional
12706;16393;2020-11-26;39469,730700731;2;71538,13;48;15;14,2508353074081;4;21000;21000;1351,52;157,97;60;1597,83;21000;0;1;2023-10-01;2024-12-01;1900-01-01;68984,64;30;28,34;1900;No;Inventario;Cliente_1730;Online;Gobierno;Individual;Cliente Nuevo
12705;16333;2020-11-26;44629,0152463302;2;89888,5;48;14;12,504345933944;4;29000;29000;1205,56;206,6;65;1512,47;29000;0;26;2023-10-26;2024-11-26;1900-01-01;83425,44;30;35,31;1900;No;Inventario;Cliente_1667;Tercero (Broker);Construcción;Gobierno;Cliente Estratégico
12656;16334;2020-10-09;54284,5613436582;2;86717,3;48;14;12,500080178339;4;37950;37950;1259,95;184,84;65;1542,27;37950;0;8;2023-09-08;2024-10-08;1900-01-01;68804,16;30;32,48;1900;No;Inventario;Cliente_1668;Tercero (Broker);Construcción;Institucional;Cliente Riesgo
12744;16418;2021-01-22;82974,6202333775;2;108282,5;59;28;14;4;37800;37800;1407,98;185,68;60;1685,6;54000;0;21;2023-09-21;2025-12-21;1900-01-01;89818,65;30;31,94;1900;No;Inventario;Cliente_1756;Call Center;Comercio;Institucional;Cliente Ocasional
12893;16520;2021-07-23;12389,1192135126;2;18323,08;48;23;14,2508353074081;4;5400;5400;349,05;50,94;0;406,61;5400;0;22;2023-09-22;2025-07-22;1900-01-01;18402,24;30;6,62;1900;No;Inventario;Cliente_1861;Call Center;Comercio;Individual;Cliente Estratégico
13618;17137;2023-04-24;25318,0785085034;2;27113,33;36;32;12,25;4;7932,6;7932,6;639,6;27,63;0;670,82;7932,6;0;24;2023-09-24;2026-04-24;1900-01-01;0;30;3,59;1900;No;Inventario;Cliente_2495;Directo;Educación;Individual;Cliente Riesgo
13699;16609;2023-06-27;196474,343852576;2;201344,75;36;34;11,5006551812942;4;38940;38940;3989,79;0,01;160;4170,6;97350;0;27;2023-09-27;2026-06-27;1900-01-01;150251,4;30;20,8;1900;No;Inventario;Cliente_1952;Distribuidor;Gobierno;PyME;Cliente Riesgo
13698;16609;2023-06-27;410073,01897274;2;420301,47;36;34;11,5006551812942;4;80760;80760;8364,4;0;640;9087,6;201900;0;27;2023-09-27;2026-06-27;1900-01-01;325950,12;30;83,2;1900;No;Inventario;Cliente_1952;Distribuidor;Gobierno;PyME;Cliente Riesgo
13287;16905;2022-06-03;9712,39242262431;2;13645,19;36;21;13,7505438327789;4;3000;3000;361,46;50,96;60;486,85;3000;0;3;2023-10-03;2025-06-03;1900-01-01;16540,92;30;14,43;1900;No;Inventario;Cliente_2259;Distribuidor;Construcción;Individual;Cliente Nuevo
13295;16546;2022-06-10;103965,184882978;2;120078,65;48;34;11,750106904452;4;35049;35049;2392,86;344,72;60;2850,19;35049;0;10;2023-09-10;2026-06-10;1900-01-01;122941,92;30;52,61;1900;No;Inventario;Cliente_1888;Call Center;Servicios;Corporativo;Cliente Riesgo
13294;16546;2022-06-10;101301,407529055;2;117002,48;48;34;11,750106904452;4;34149;34149;2331,62;327,19;60;2769,14;34149;0;10;2023-09-10;2026-06-10;1900-01-01;119451,36;30;50,33;1900;No;Inventario;Cliente_1888;Call Center;Servicios;Corporativo;Cliente Riesgo
13357;16546;2022-07-29;156378,291889605;2;179875,75;48;35;11,750106904452;4;43750;43750;3816,38;569,51;80;4550,33;43750;0;28;2023-09-28;2026-07-28;1900-01-01;200259,36;30;84,44;1900;No;Inventario;Cliente_1888;Call Center;Servicios;Corporativo;Cliente Riesgo
13416;16385;2022-09-16;5004,97721653513;2;6381,03;36;25;11,502089762564;4;1270,4;1270,4;168,71;16,69;0;187,57;1270,4;0;16;2023-09-16;2025-09-16;1900-01-01;6689,88;30;2,17;1900;No;Inventario;Cliente_1721;Distribuidor;Salud;Individual;Cliente Estratégico
13428;16996;2022-09-26;52134,3528848489;2;60887,42;48;37;11,5006551812942;4;14750;14750;1204,88;147,59;60;1439,46;14750;0;26;2023-09-26;2026-09-26;1900-01-01;68011,68;30;26,99;1900;No;Inventario;Cliente_2350;Distribuidor;Construcción;Institucional;Cliente Riesgo
13608;17122;2023-04-14;264041,18779209;2;278732,19;48;44;12,501347376418;4;53900;53900;5978,28;1132,94;1481,54;8757,5495;53900;0;28;2023-09-28;2027-04-28;1900-01-01;340141,44;30;164,7895;1900;No;Inventario;Cliente_2480;Online;Comercio;Gobierno;Cliente Riesgo
13682;16752;2023-06-13;61174,3256376887;2;61920,53;84;82;12,4997906254259;4;11980;11980;895,12;209,82;62;1202,28;11980;0;13;2023-09-13;2030-06-13;1900-01-01;98579,04;30;35,34;1900;No;Inventario;Cliente_2101;Directo;Comercio;Corporativo;Cliente Ocasional
13749;16303;2023-08-11;119545,4;2;119545,4;72;72;12,501347376418;4;23180;23180;1909,18;289,45;62;2306,32;23180;0;10;2023-09-10;2029-08-10;1900-01-01;163671,12;30;45,69;1900;No;Inventario;Cliente_1637;Tercero (Broker);Servicios;Institucional;Cliente Estratégico
12877;16546;2021-06-02;118406,811777563;2;137845;84;57;11,750106904452;4;35000;35000;1784,54;254,99;60;2140,48;45000;0;2;2023-10-02;2028-06-02;1900-01-01;162787,8;30;40,95;1900;No;Inventario;Cliente_1888;Call Center;Servicios;Corporativo;Cliente Riesgo
12989;16631;2021-09-06;52973,2101900889;2;66615,83;72;48;14,2495229495825;4;13000;13000;1097,34;133,12;60;1315,56;13000;0;6;2023-10-06;2027-09-06;1900-01-01;84729,6;30;25,1;1900;No;Inventario;Cliente_1975;Call Center;Construcción;Institucional;Cliente Nuevo
13255;16875;2022-05-12;18683,5305127035;2;23641,15;48;33;13,4995229495825;4;4540;4540;515,44;119,24;60;717,98;4540;0;11;2023-09-11;2026-05-11;1900-01-01;32188,8;30;23,3;1900;No;Inventario;Cliente_2229;Directo;Comercio;Gobierno;Cliente Estratégico
13224;16841;2022-04-25;8977,86953340948;2;13187,41;36;20;14,0008353074081;4;2563,11;2563,11;361,47;56,13;0;424,9;2563,11;0;25;2023-09-25;2025-04-25;1900-01-01;14497,2;30;7,3;1900;No;Inventario;Cliente_2195;Online;Servicios;Institucional;Cliente Ocasional
13344;16649;2022-07-22;76074,9145557365;2;98170,9;36;23;12,9992009929556;4;28722,06;28722,06;2337,01;182,59;0;2543,34;28722,06;0;21;2023-09-21;2025-07-21;1900-01-01;88425,36;30;23,74;1900;No;Inventario;Cliente_1993;Distribuidor;Educación;PyME;Cliente Estratégico
13510;17060;2022-12-22;120856,184323148;2;127365,92;84;76;11,750106904452;4;24700;24700;1799,75;231,43;62;2131,33;24700;0;28;2023-09-28;2029-12-28;1900-01-01;176883,84;30;38,15;1900;No;Inventario;Cliente_2416;Online;Agroindustria;Institucional;Cliente Ocasional
13328;16546;2022-06-30;133991,402252798;2;155851,04;48;34;11,750106904452;4;40410,13;40410,13;3249,26;526,08;60;3911,53;40410,13;0;30;2023-09-30;2026-06-30;1900-01-01;169986,72;30;76,19;1900;No;Inventario;Cliente_1888;Call Center;Servicios;Corporativo;Cliente Riesgo
13374;16967;2022-08-18;410346,829569551;2;453358,04;72;60;12,7492907595199;4;88060;88060;7291,72;555,95;60;7987,74;88060;0;17;2023-09-17;2028-08-17;1900-01-01;572315,76;30;80,07;1900;No;Inventario;Cliente_2321;Call Center;Salud;Corporativo;Cliente Nuevo
13616;17131;2023-04-18;50545,579287064;2;82313,59;36;32;12,2698831653961;4;24000;24000;976,85;91,18;62;1149,95;24000;0;18;2023-09-18;2026-04-18;1900-01-01;75743,28;30;19,92;1900;No;Inventario;Cliente_2489;Call Center;Gobierno;Gobierno;Cliente Riesgo
13686;16193;2023-06-15;61889,4003740152;2;62721,1;84;82;12,501347376418;4;7050;7050;997,88;228,87;62;1326,56;7050;0;15;2023-09-15;2030-06-15;1900-01-01;108871,56;30;37,81;1900;No;Inventario;Cliente_1526;Tercero (Broker);Comercio;Institucional;Cliente Riesgo
13756;17274;2023-08-18;26437,04;2;26437,04;36;36;12,4997906254259;4;5138,31;5138,31;712,52;53,03;0;772,44;5138,31;0;17;2023-09-17;2026-08-17;1900-01-01;27651,96;30;6,89;1900;No;Inventario;Cliente_2633;Tercero (Broker);Salud;PyME;Cliente Nuevo
13768;17277;2023-08-25;30904,26;2;30904,26;84;84;12,4997906254259;4;10000;10000;374,63;116,27;62;576,08;10000;0;24;2023-09-24;2030-08-24;1900-01-01;46680,48;30;23,18;1900;No;Inventario;Cliente_2636;Distribuidor;Educación;Institucional;Cliente Ocasional
13744;17265;2023-08-11;84558,87;2;84558,87;84;84;12,4997906254259;4;16380;16380;1221,84;221,93;62;1542,68;16380;0;11;2023-09-11;2030-08-11;1900-01-01;127259,16;31;36,91;1900;No;Inventario;Cliente_2624;Distribuidor;Comercio;Gobierno;Cliente Estratégico
